date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:46	700138/700138	---M--	200	added ('OK')	image/jpeg	etag:%22aaeea-5bb7aab33418b%22	https://andyhardy.co/media/pages/portfolio/d5094e33f9-1613463736/andy-hardy-people-accomodation-photographer-filmmaker-australia-8-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/d5094e33f9-1613463736/andy-hardy-people-accomodation-photographer-filmmaker-australia-8-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:47	281087/281087	---M--	200	added ('OK')	image/jpeg	etag:%22449ff-5bb99c075347f%22	https://andyhardy.co/media/pages/portfolio/94bf1c09f6-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-10-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/94bf1c09f6-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-10-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:47	12784/12784	---M--	200	added ('OK')	image/jpeg	etag:%2231f0-5bb6fd5d4691e%22	https://andyhardy.co/media/pages/portfolio/94bf1c09f6-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-10-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/94bf1c09f6-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-10-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:48	430462/430462	---M--	200	added ('OK')	image/jpeg	etag:%226917e-5bb99c0818103%22	https://andyhardy.co/media/pages/portfolio/7accdd9350-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-12-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/7accdd9350-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-12-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:48	14970/14970	---M--	200	added ('OK')	image/jpeg	etag:%223a7a-5bb6fd5cc8d59%22	https://andyhardy.co/media/pages/portfolio/7accdd9350-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-12-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/7accdd9350-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-12-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:48	423572/423572	---M--	200	added ('OK')	image/jpeg	etag:%2267694-5bb98cdbe77c3%22	https://andyhardy.co/media/pages/portfolio/2698488738-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-11-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/2698488738-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-11-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:48	13856/13856	---M--	200	added ('OK')	image/jpeg	etag:%223620-5bb6fd5d10db9%22	https://andyhardy.co/media/pages/portfolio/2698488738-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-11-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/2698488738-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-11-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:49	20973/20973	---M--	200	added ('OK')	image/jpeg	etag:%2251ed-5bb6fd5cc6a31%22	https://andyhardy.co/media/pages/portfolio/b1e8851eec-1613463736/andy-hardy-people-accomodation-photographer-filmmaker-australia-5-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/b1e8851eec-1613463736/andy-hardy-people-accomodation-photographer-filmmaker-australia-5-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:49	652930/652930	---M--	200	added ('OK')	image/jpeg	etag:%229f682-5bb98cdbf5a54%22	https://andyhardy.co/media/pages/portfolio/b1e8851eec-1613463736/andy-hardy-people-accomodation-photographer-filmmaker-australia-5-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/b1e8851eec-1613463736/andy-hardy-people-accomodation-photographer-filmmaker-australia-5-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:50	341078/341078	---M--	200	added ('OK')	image/jpeg	etag:%2253456-5bb98cdbe4cca%22	https://andyhardy.co/media/pages/portfolio/5fc474e829-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-13-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/5fc474e829-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-13-2160x2160.jpg	(from https://andyhardy.co/portfolio)
